,Open,High,Low,Close,Volume
2024-07-29 19:01:00,544.93,544.93,544.875,544.875,144.0
2024-07-29 19:00:00,544.91,544.955,544.91,544.955,660.0
2024-07-29 18:59:00,544.88,544.91,544.88,544.9,198.0
2024-07-29 18:58:00,544.895,544.91,544.895,544.9,16.0
2024-07-29 18:57:00,544.89,544.91,544.89,544.89,209.0
2024-07-29 18:56:00,544.83,544.9,544.83,544.9,365.0
2024-07-29 18:55:00,544.87,544.87,544.835,544.85,8.0
2024-07-29 18:54:00,544.85,544.91,544.85,544.91,24.0
2024-07-29 18:53:00,544.84,544.86,544.84,544.86,21.0
2024-07-29 18:52:00,544.89,544.89,544.84,544.845,170.0
2024-07-29 18:51:00,544.91,544.91,544.88,544.9,111.0
2024-07-29 18:50:00,544.895,544.895,544.895,544.895,2.0
2024-07-29 18:49:00,544.9,544.9,544.88,544.88,9.0
2024-07-29 18:48:00,544.9,544.91,544.87,544.89,2356.0
2024-07-29 18:47:00,544.9,544.9,544.85,544.885,11.0
2024-07-29 18:46:00,544.895,544.9,544.85,544.87,89.0
2024-07-29 18:45:00,544.76,544.96,544.76,544.9,5109.0
2024-07-29 18:44:00,544.78,544.78,544.72,544.76,1346.0
2024-07-29 18:43:00,544.805,544.819,544.775,544.775,335.0
2024-07-29 18:42:00,544.85,544.85,544.79,544.805,3627.0
2024-07-29 18:41:00,544.88,544.88,544.83,544.83,5443.0
2024-07-29 18:40:00,544.93,544.96,544.9,544.9,101.0
2024-07-29 18:39:00,544.919,544.98,544.9,544.91,154.0
2024-07-29 18:38:00,544.9,544.905,544.9,544.905,12.0
2024-07-29 18:37:00,544.895,544.92,544.895,544.9,55.0
2024-07-29 18:36:00,544.9,544.91,544.85,544.895,3141.0
2024-07-29 18:35:00,544.93,544.93,544.81,544.9,421.0
2024-07-29 18:34:00,544.95,544.96,544.9,544.92,3791.0
2024-07-29 18:33:00,544.92,544.96,544.91,544.955,1891.0
2024-07-29 18:32:00,545.0,545.0,544.83,544.91,275.0
2024-07-29 18:31:00,545.11,545.17,544.95,545.05,1268.0
2024-07-29 18:30:00,544.76,545.165,544.76,545.14,1097350.0
2024-07-29 18:29:00,545.17,545.2,545.15,545.17,57.0
2024-07-29 18:28:00,545.16,545.2,545.15,545.17,32.0
2024-07-29 18:27:00,545.12,545.14,545.101,545.14,134.0
2024-07-29 18:26:00,545.11,545.15,545.105,545.12,15.0
2024-07-29 18:25:00,545.12,545.14,545.1,545.12,2406.0
2024-07-29 18:24:00,545.12,545.13,545.09,545.11,2030.0
2024-07-29 18:23:00,545.09,545.12,545.09,545.1,31.0
2024-07-29 18:22:00,545.1,546.98,545.08,545.1,137.0
2024-07-29 18:21:00,545.17,545.17,545.1,545.1,1178.0
2024-07-29 18:20:00,545.125,545.2,545.08,545.2,565.0
2024-07-29 18:19:00,545.12,545.12,545.08,545.11,19.0
2024-07-29 18:18:00,545.24,545.24,545.08,545.12,1042.0
2024-07-29 18:17:00,545.23,545.24,545.2,545.205,3058.0
2024-07-29 18:16:00,545.23,545.24,545.17,545.24,6015.0
2024-07-29 18:15:00,545.11,545.21,545.09,545.202,1090.0
2024-07-29 18:14:00,545.095,545.14,545.08,545.14,3162.0
2024-07-29 18:13:00,545.1,545.1,545.08,545.095,70.0
2024-07-29 18:12:00,545.1,545.12,545.08,545.095,706.0
2024-07-29 18:11:00,545.11,545.12,545.08,545.1,726.0
2024-07-29 18:10:00,545.225,545.225,545.1,545.11,1565.0
2024-07-29 18:09:00,545.23,545.23,545.2,545.2,1052.0
2024-07-29 18:08:00,545.15,545.22,545.13,545.22,2984.0
2024-07-29 18:07:00,545.25,545.25,545.15,545.15,2521.0
2024-07-29 18:06:00,545.27,545.27,545.22,545.27,75.0
2024-07-29 18:05:00,545.25,545.26,545.25,545.25,140.0
2024-07-29 18:04:00,545.28,545.29,545.23,545.23,367.0
2024-07-29 18:03:00,545.22,545.29,545.21,545.21,697.0
2024-07-29 18:02:00,545.11,545.25,545.11,545.2,1960.0
2024-07-29 18:01:00,545.215,545.215,545.12,545.12,7068.0
2024-07-29 18:00:00,544.85,545.31,544.85,545.27,17706.0
2024-07-29 17:59:00,544.88,544.9,544.84,544.86,15.0
2024-07-29 17:58:00,544.88,544.88,544.82,544.84,326.0
2024-07-29 17:57:00,544.885,544.885,544.86,544.86,5.0
2024-07-29 17:56:00,544.865,544.91,544.84,544.87,2127.0
2024-07-29 17:55:00,544.915,544.915,544.865,544.865,1088.0
2024-07-29 17:54:00,544.915,544.93,544.9,544.9,5.0
2024-07-29 17:53:00,544.9,544.93,544.9,544.915,8.0
2024-07-29 17:52:00,544.86,544.926,544.85,544.9,947.0
2024-07-29 17:51:00,544.85,544.93,544.85,544.875,51.0
2024-07-29 17:50:00,544.875,544.875,544.82,544.85,2355.0
2024-07-29 17:49:00,544.88,544.927,544.875,544.927,16.0
2024-07-29 17:48:00,544.83,544.93,544.82,544.82,34.0
2024-07-29 17:47:00,544.875,544.875,544.83,544.83,14.0
2024-07-29 17:46:00,544.875,544.875,544.83,544.875,9.0
2024-07-29 17:45:00,544.875,544.875,544.82,544.875,12.0
2024-07-29 17:44:00,544.84,544.93,544.83,544.927,163.0
2024-07-29 17:43:00,544.84,544.86,544.82,544.82,677.0
2024-07-29 17:42:00,544.86,544.86,544.82,544.82,89.0
2024-07-29 17:41:00,544.86,544.86,544.82,544.86,95.0
2024-07-29 17:40:00,544.84,544.86,544.82,544.86,262.0
2024-07-29 17:39:00,544.86,544.86,544.82,544.84,234.0
2024-07-29 17:38:00,544.84,544.86,544.84,544.86,8.0
2024-07-29 17:37:00,544.86,544.86,544.82,544.86,38.0
2024-07-29 17:36:00,544.83,544.86,544.81,544.84,648.0
2024-07-29 17:35:00,544.858,544.86,544.81,544.855,546.0
2024-07-29 17:34:00,544.83,544.86,544.83,544.86,3.0
2024-07-29 17:33:00,544.81,544.81,544.81,544.81,32.0
2024-07-29 17:32:00,544.93,544.93,544.81,544.81,55.0
2024-07-29 17:31:00,544.85,544.9,544.8,544.8,208.0
2024-07-29 17:30:00,544.9,544.9,544.81,544.81,45.0
2024-07-29 17:29:00,544.83,544.9,544.8,544.85,204.0
2024-07-29 17:28:00,544.86,544.86,544.8,544.8,9.0
2024-07-29 17:27:00,544.86,544.92,544.85,544.92,3559.0
2024-07-29 17:26:00,544.84,544.91,544.84,544.88,597.0
2024-07-29 17:25:00,544.83,544.88,544.83,544.88,366.0
2024-07-29 17:24:00,544.86,544.86,544.81,544.81,28.0
2024-07-29 17:23:00,544.86,544.86,544.81,544.83,57.0
2024-07-29 17:22:00,544.82,544.859,544.81,544.83,40.0
2024-07-29 17:21:00,544.78,544.86,544.78,544.86,27.0
2024-07-29 17:20:00,544.86,544.86,544.8,544.82,33.0
2024-07-29 17:19:00,544.86,544.86,544.8,544.86,159.0
2024-07-29 17:18:00,544.86,544.86,544.79,544.79,44.0
2024-07-29 17:17:00,544.78,544.93,544.78,544.82,134.0
2024-07-29 17:16:00,544.8,544.87,544.78,544.78,1935.0
2024-07-29 17:15:00,544.925,544.925,544.825,544.825,1948.0
2024-07-29 17:14:00,544.925,544.99,544.87,544.925,205.0
2024-07-29 17:13:00,544.96,545.0,544.85,544.92,1289.0
2024-07-29 17:12:00,544.88,544.96,544.85,544.96,208.0
2024-07-29 17:11:00,544.93,544.96,544.8,544.84,1114.0
2024-07-29 17:10:00,544.88,544.96,544.88,544.95,1797.0
2024-07-29 17:09:00,544.78,544.85,544.78,544.8,31.0
2024-07-29 17:08:00,544.84,544.9,544.79,544.9,108.0
2024-07-29 17:07:00,544.88,544.9,544.78,544.84,75.0
2024-07-29 17:06:00,544.95,544.96,544.8,544.835,3047.0
2024-07-29 17:05:00,544.88,544.96,544.88,544.9,846.0
2024-07-29 17:04:00,544.952,545.77,544.88,544.92,65.0
2024-07-29 17:03:00,544.935,544.99,544.88,544.88,254.0
2024-07-29 17:02:00,544.99,545.0,544.883,544.883,30.0
2024-07-29 17:01:00,544.94,544.997,537.131,544.94,26.0
2024-07-29 17:00:00,544.99,545.03,544.85,545.02,2408.0
2024-07-29 16:59:00,544.88,544.96,544.88,544.92,603.0
2024-07-29 16:58:00,544.83,544.9,537.131,544.86,1655.0
2024-07-29 16:57:00,544.78,544.85,544.78,544.85,1258.0
2024-07-29 16:56:00,544.74,544.83,544.74,544.81,947.0
2024-07-29 16:55:00,544.74,544.78,544.74,544.745,784.0
2024-07-29 16:54:00,544.8,544.83,544.75,544.75,1144.0
2024-07-29 16:53:00,544.82,544.83,544.771,544.82,83.0
2024-07-29 16:52:00,544.82,544.87,544.815,544.815,358.0
2024-07-29 16:51:00,544.84,544.86,544.76,544.76,4820.0
2024-07-29 16:50:00,544.89,544.89,544.83,544.84,6518.0
2024-07-29 16:49:00,544.945,544.95,544.87,544.87,5860.0
2024-07-29 16:48:00,544.99,545.01,544.955,544.955,2569.0
2024-07-29 16:47:00,544.99,545.0,544.65,544.99,200151.0
2024-07-29 16:46:00,544.99,545.0,544.97,544.98,4467.0
2024-07-29 16:45:00,544.96,545.005,544.96,544.985,953.0
2024-07-29 16:44:00,544.93,545.01,544.87,545.01,732.0
2024-07-29 16:43:00,544.97,544.98,544.94,544.96,552.0
2024-07-29 16:42:00,544.95,545.01,544.95,544.97,1826.0
2024-07-29 16:41:00,544.95,544.98,544.95,544.96,2334.0
2024-07-29 16:40:00,544.94,544.98,544.94,544.95,453.0
2024-07-29 16:39:00,544.97,544.98,544.94,544.94,5410.0
2024-07-29 16:38:00,544.97,544.99,544.97,544.97,224.0
2024-07-29 16:37:00,544.93,544.98,544.92,544.97,1320.0
2024-07-29 16:36:00,544.87,544.96,544.87,544.945,741.0
2024-07-29 16:35:00,544.91,544.92,544.86,544.91,1835.0
2024-07-29 16:34:00,544.92,544.96,544.87,544.89,1350.0
2024-07-29 16:33:00,545.0,545.01,544.92,544.92,2950.0
2024-07-29 16:32:00,545.01,545.05,545.0,545.01,4892.0
2024-07-29 16:31:00,545.041,545.045,544.99,545.01,9268.0
2024-07-29 16:30:00,544.98,545.05,544.97,545.05,3347.0
2024-07-29 16:29:00,544.94,544.99,544.94,544.98,2464.0
2024-07-29 16:28:00,544.92,544.97,544.92,544.955,11335.0
2024-07-29 16:27:00,544.86,544.94,544.86,544.94,3728.0
2024-07-29 16:26:00,544.79,544.86,544.79,544.86,2277.0
2024-07-29 16:25:00,544.75,544.82,544.75,544.8,33892.0
2024-07-29 16:24:00,544.71,544.78,544.71,544.75,42676.0
2024-07-29 16:23:00,544.74,544.74,544.715,544.72,11576.0
2024-07-29 16:22:00,544.77,544.8,544.66,544.73,159702.0
2024-07-29 16:21:00,544.76,544.79,544.616,544.78,115568.0
2024-07-29 16:20:00,544.74,544.79,544.72,544.765,11939.0
2024-07-29 16:19:00,544.76,544.79,544.665,544.74,506325.0
2024-07-29 16:18:00,544.75,544.79,544.7,544.79,1714.0
2024-07-29 16:17:00,544.7,544.75,544.7,544.73,5533.0
2024-07-29 16:16:00,544.64,544.7,544.64,544.7,6369.0
2024-07-29 16:15:00,544.63,544.76,544.59,544.67,19644.0
2024-07-29 16:14:00,544.65,544.76,544.223,544.223,134493.0
2024-07-29 16:13:00,544.58,544.7,544.57,544.65,2737.0
2024-07-29 16:12:00,544.52,544.64,544.5,544.57,7990.0
2024-07-29 16:11:00,544.66,544.66,544.53,544.53,80331.0
2024-07-29 16:10:00,544.76,544.76,544.58,544.65,4208243.0
2024-07-29 16:09:00,544.71,544.76,544.66,544.66,348231.0
2024-07-29 16:08:00,544.7,544.71,544.62,544.7,8755.0
2024-07-29 16:07:00,544.62,544.74,544.53,544.7,82864.0
2024-07-29 16:06:00,544.68,544.72,544.62,544.63,42194.0
2024-07-29 16:05:00,544.55,544.7,544.55,544.7,45025.0
2024-07-29 16:04:00,544.57,544.675,544.5,544.535,423727.0
2024-07-29 16:03:00,544.67,544.765,544.52,544.57,590341.0
2024-07-29 16:02:00,544.89,544.91,544.69,544.72,33088.0
2024-07-29 16:01:00,544.83,544.99,544.653,544.9,94395.0
2024-07-29 16:00:00,544.75,544.87,544.64,544.81,2652370.0
2024-07-29 15:59:00,544.635,544.96,544.52,544.76,1644848.0
2024-07-29 15:58:00,544.75,544.81,544.58,544.64,575274.0
2024-07-29 15:57:00,544.83,544.85,544.53,544.75,368284.0
2024-07-29 15:56:00,544.9,544.95,544.73,544.83,232822.0
2024-07-29 15:55:00,545.18,545.34,544.84,544.89,451837.0
2024-07-29 15:54:00,545.36,545.36,545.07,545.185,315850.0
2024-07-29 15:53:00,545.51,545.535,545.29,545.36,419616.0
2024-07-29 15:52:00,545.75,545.765,545.44,545.5,147990.0
2024-07-29 15:51:00,545.68,545.797,545.54,545.74,146369.0
2024-07-29 15:50:00,545.78,545.99,545.64,545.67,215199.0
2024-07-29 15:49:00,545.85,545.87,545.62,545.77,104478.0
2024-07-29 15:48:00,545.92,545.97,545.685,545.83,127778.0
2024-07-29 15:47:00,545.97,546.0,545.865,545.91,89344.0
2024-07-29 15:46:00,545.945,545.98,545.86,545.97,134064.0
2024-07-29 15:45:00,545.93,546.05,545.86,545.955,108959.0
2024-07-29 15:44:00,545.929,545.935,545.85,545.93,85352.0
2024-07-29 15:43:00,545.84,545.97,545.837,545.915,74727.0
2024-07-29 15:42:00,545.95,546.04,545.825,545.845,79541.0
2024-07-29 15:41:00,545.88,546.0,545.86,545.95,150836.0
2024-07-29 15:40:00,545.87,545.895,545.73,545.87,92651.0
2024-07-29 15:39:00,545.73,545.88,545.653,545.88,208308.0
2024-07-29 15:38:00,545.71,545.91,545.7,545.73,83811.0
2024-07-29 15:37:00,545.835,545.89,545.59,545.7,69307.0
2024-07-29 15:36:00,545.61,545.91,545.6,545.84,123680.0
2024-07-29 15:35:00,545.55,545.61,545.44,545.61,56394.0
2024-07-29 15:34:00,545.51,545.58,545.41,545.56,42376.0
2024-07-29 15:33:00,545.38,545.52,545.3,545.517,38545.0
2024-07-29 15:32:00,545.35,545.47,545.3,545.37,47588.0
2024-07-29 15:31:00,545.37,545.46,545.3,545.35,60819.0
2024-07-29 15:30:00,545.43,545.6,545.31,545.38,74946.0
2024-07-29 15:29:00,545.525,545.54,545.41,545.43,36194.0
2024-07-29 15:28:00,545.47,545.55,545.45,545.53,28047.0
2024-07-29 15:27:00,545.45,545.54,545.4,545.48,37039.0
2024-07-29 15:26:00,545.26,545.49,545.228,545.45,56269.0
2024-07-29 15:25:00,545.505,545.505,545.22,545.24,53015.0
2024-07-29 15:24:00,545.52,545.57,545.43,545.51,32529.0
2024-07-29 15:23:00,545.565,545.61,545.5,545.54,64210.0
2024-07-29 15:22:00,545.358,545.62,545.34,545.58,83758.0
2024-07-29 15:21:00,545.17,545.4,545.1,545.36,27586.0
2024-07-29 15:20:00,545.245,545.33,545.13,545.18,27805.0
2024-07-29 15:19:00,545.24,545.33,545.18,545.245,33187.0
2024-07-29 15:18:00,545.11,545.3,545.01,545.24,79677.0
2024-07-29 15:17:00,545.07,545.19,545.02,545.11,53790.0
2024-07-29 15:16:00,545.3,545.38,545.02,545.07,58021.0
2024-07-29 15:15:00,545.39,545.4,545.22,545.31,38131.0
2024-07-29 15:14:00,545.37,545.48,545.36,545.4,56043.0
2024-07-29 15:13:00,545.422,545.51,545.33,545.33,24697.0
2024-07-29 15:12:00,545.46,545.52,545.39,545.43,30438.0
2024-07-29 15:11:00,545.355,545.47,545.355,545.47,20852.0
2024-07-29 15:10:00,545.17,545.38,545.17,545.34,36502.0
2024-07-29 15:09:00,545.24,545.24,545.07,545.16,58153.0
2024-07-29 15:08:00,545.4,545.4,545.2,545.22,29781.0
2024-07-29 15:07:00,545.63,545.645,545.27,545.4,76926.0
2024-07-29 15:06:00,545.4,545.62,545.391,545.62,58048.0
2024-07-29 15:05:00,545.434,545.52,545.41,545.41,56275.0
2024-07-29 15:04:00,545.42,545.569,545.38,545.41,67405.0
2024-07-29 15:03:00,545.28,545.45,545.1,545.45,49462.0
2024-07-29 15:02:00,545.37,545.47,545.28,545.29,56191.0
2024-07-29 15:01:00,545.13,545.43,545.13,545.36,103823.0
2024-07-29 15:00:00,545.15,545.18,544.82,545.135,169315.0
2024-07-29 14:59:00,545.19,545.22,545.12,545.14,45622.0
2024-07-29 14:58:00,544.96,545.25,544.9,545.2,80059.0
2024-07-29 14:57:00,545.02,545.02,544.91,544.97,34639.0
2024-07-29 14:56:00,544.83,545.05,544.82,545.04,45186.0
2024-07-29 14:55:00,544.66,544.87,544.63,544.8,35890.0
2024-07-29 14:54:00,544.559,544.7,544.49,544.64,29445.0
2024-07-29 14:53:00,544.62,544.62,544.485,544.55,76065.0
2024-07-29 14:52:00,544.71,544.8,544.59,544.59,51255.0
2024-07-29 14:51:00,544.6,544.71,544.59,544.68,11420.0
2024-07-29 14:50:00,544.74,544.77,544.5,544.56,24176.0
2024-07-29 14:49:00,544.59,544.75,544.52,544.7,42317.0
2024-07-29 14:48:00,544.61,544.63,544.49,544.58,52565.0
2024-07-29 14:47:00,544.805,544.85,544.56,544.61,27861.0
2024-07-29 14:46:00,544.89,544.95,544.74,544.79,56954.0
2024-07-29 14:45:00,544.88,545.03,544.81,544.89,33213.0
2024-07-29 14:44:00,545.03,545.18,544.84,544.85,78788.0
2024-07-29 14:43:00,544.96,545.06,544.88,545.02,46077.0
2024-07-29 14:42:00,544.84,544.92,544.73,544.92,26017.0
2024-07-29 14:41:00,544.63,544.84,544.62,544.81,27333.0
2024-07-29 14:40:00,544.49,544.76,544.49,544.639,36506.0
2024-07-29 14:39:00,544.61,544.65,544.46,544.49,35259.0
2024-07-29 14:38:00,544.87,544.9,544.55,544.62,43376.0
2024-07-29 14:37:00,544.71,544.93,544.707,544.86,20231.0
2024-07-29 14:36:00,544.71,544.72,544.6,544.71,162847.0
2024-07-29 14:35:00,544.89,544.91,544.68,544.71,41258.0
2024-07-29 14:34:00,544.74,544.9,544.65,544.898,43008.0
2024-07-29 14:33:00,544.6,544.749,544.5,544.74,46782.0
2024-07-29 14:32:00,544.56,544.71,544.56,544.6,27110.0
2024-07-29 14:31:00,544.84,544.86,544.5,544.55,84084.0
2024-07-29 14:30:00,544.94,545.007,544.82,544.825,38741.0
2024-07-29 14:29:00,544.99,545.05,544.92,544.96,33538.0
2024-07-29 14:28:00,545.07,545.13,544.95,545.0,23988.0
2024-07-29 14:27:00,544.97,545.11,544.95,545.03,40514.0
2024-07-29 14:26:00,545.0,545.1,544.97,544.97,30039.0
2024-07-29 14:25:00,545.0,545.06,544.96,545.01,19369.0
2024-07-29 14:24:00,544.94,545.02,544.94,544.96,15297.0
2024-07-29 14:23:00,545.0,545.03,544.889,544.91,15582.0
2024-07-29 14:22:00,545.01,545.06,544.87,545.02,28816.0
2024-07-29 14:21:00,545.22,545.23,545.0,545.04,22237.0
2024-07-29 14:20:00,545.09,545.38,545.02,545.22,39780.0
2024-07-29 14:19:00,544.91,545.17,544.91,545.129,41166.0
2024-07-29 14:18:00,544.94,545.0,544.83,544.935,26817.0
2024-07-29 14:17:00,544.81,544.99,544.78,544.95,25842.0
2024-07-29 14:16:00,544.64,544.94,544.59,544.848,87993.0
2024-07-29 14:15:00,545.15,545.19,544.62,544.64,127047.0
2024-07-29 14:14:00,545.16,545.23,545.07,545.179,25815.0
2024-07-29 14:13:00,545.18,545.189,545.07,545.145,14561.0
2024-07-29 14:12:00,545.27,545.325,545.15,545.17,27916.0
2024-07-29 14:11:00,544.93,545.28,544.92,545.28,35691.0
2024-07-29 14:10:00,545.09,545.17,544.87,544.95,32068.0
2024-07-29 14:09:00,545.11,545.18,544.87,545.09,46153.0
2024-07-29 14:08:00,545.26,545.34,545.1,545.11,35115.0
2024-07-29 14:07:00,545.19,545.41,545.18,545.26,30295.0
2024-07-29 14:06:00,545.38,545.48,545.12,545.205,43946.0
2024-07-29 14:05:00,545.18,545.42,545.18,545.374,50237.0
2024-07-29 14:04:00,545.04,545.24,545.02,545.16,36407.0
2024-07-29 14:03:00,545.07,545.19,544.96,545.06,30059.0
2024-07-29 14:02:00,545.16,545.31,545.0,545.04,37004.0
2024-07-29 14:01:00,545.175,545.245,544.98,545.15,64825.0
2024-07-29 14:00:00,545.47,545.49,545.01,545.175,115056.0
2024-07-29 13:59:00,545.46,545.58,545.41,545.459,25908.0
2024-07-29 13:58:00,545.57,545.57,545.37,545.46,19506.0
2024-07-29 13:57:00,545.63,545.72,545.57,545.57,27213.0
2024-07-29 13:56:00,545.47,545.64,545.43,545.64,17678.0
2024-07-29 13:55:00,545.46,545.53,545.3,545.48,27290.0
2024-07-29 13:54:00,545.64,545.645,545.36,545.44,43300.0
2024-07-29 13:53:00,545.72,545.77,545.62,545.64,17027.0
2024-07-29 13:52:00,545.57,545.74,545.53,545.71,18996.0
2024-07-29 13:51:00,545.54,545.66,545.46,545.54,32421.0
2024-07-29 13:50:00,545.54,545.56,545.382,545.54,67439.0
2024-07-29 13:49:00,545.62,545.62,545.47,545.54,40554.0
2024-07-29 13:48:00,545.64,545.72,545.56,545.62,22069.0
2024-07-29 13:47:00,545.71,545.765,545.57,545.665,14636.0
2024-07-29 13:46:00,545.63,545.815,545.625,545.7,55539.0
2024-07-29 13:45:00,545.53,545.645,545.441,545.62,58164.0
2024-07-29 13:44:00,545.72,545.72,545.48,545.55,55955.0
2024-07-29 13:43:00,545.88,545.93,545.64,545.71,40452.0
2024-07-29 13:42:00,545.859,545.92,545.78,545.88,18357.0
2024-07-29 13:41:00,545.729,545.87,545.67,545.86,45641.0
2024-07-29 13:40:00,545.79,545.99,545.69,545.73,56251.0
2024-07-29 13:39:00,545.59,545.78,545.56,545.78,63652.0
2024-07-29 13:38:00,545.39,545.62,545.316,545.59,47719.0
2024-07-29 13:37:00,545.38,545.45,545.324,545.38,40617.0
2024-07-29 13:36:00,545.49,545.51,545.305,545.38,32707.0
2024-07-29 13:35:00,545.32,545.49,545.32,545.49,31549.0
2024-07-29 13:34:00,545.45,545.505,545.29,545.29,45585.0
2024-07-29 13:33:00,545.28,545.43,545.25,545.43,55079.0
2024-07-29 13:32:00,545.12,545.47,545.115,545.29,69598.0
2024-07-29 13:31:00,545.15,545.27,545.035,545.12,62211.0
2024-07-29 13:30:00,545.32,545.408,544.97,545.15,110651.0
2024-07-29 13:29:00,545.73,545.73,545.3,545.31,91003.0
2024-07-29 13:28:00,545.76,545.859,545.57,545.71,40159.0
2024-07-29 13:27:00,545.749,545.84,545.6,545.75,71650.0
2024-07-29 13:26:00,546.095,546.16,545.65,545.74,94976.0
2024-07-29 13:25:00,546.16,546.2,545.96,546.12,26671.0
2024-07-29 13:24:00,546.16,546.24,546.115,546.16,28634.0
2024-07-29 13:23:00,546.18,546.24,546.09,546.16,16023.0
2024-07-29 13:22:00,546.11,546.24,546.0,546.18,38606.0
2024-07-29 13:21:00,546.32,546.32,546.1,546.135,37277.0
2024-07-29 13:20:00,546.449,546.51,546.25,546.3,44666.0
2024-07-29 13:19:00,546.66,546.67,546.44,546.45,34931.0
2024-07-29 13:18:00,546.48,546.695,546.465,546.65,27815.0
2024-07-29 13:17:00,546.36,546.5,546.315,546.48,55868.0
2024-07-29 13:16:00,546.525,546.525,546.08,546.335,135241.0
2024-07-29 13:15:00,546.65,546.829,546.5,546.52,75212.0
2024-07-29 13:14:00,546.83,546.93,546.6,546.65,45579.0
2024-07-29 13:13:00,546.8,547.05,546.8,546.84,124493.0
2024-07-29 13:12:00,546.6,546.83,546.55,546.79,81850.0
2024-07-29 13:11:00,546.49,546.65,546.465,546.6,22029.0
2024-07-29 13:10:00,546.31,546.55,546.3,546.52,80184.0
2024-07-29 13:09:00,546.2,546.42,546.18,546.36,61897.0
2024-07-29 13:08:00,546.3,546.3,546.14,546.2,36726.0
2024-07-29 13:07:00,546.36,546.44,546.26,546.28,44173.0
2024-07-29 13:06:00,546.18,546.46,546.18,546.35,70953.0
2024-07-29 13:05:00,546.33,546.39,546.14,546.18,25039.0
2024-07-29 13:04:00,546.26,546.34,546.13,546.33,26278.0
2024-07-29 13:03:00,546.38,546.38,546.18,546.26,32033.0
2024-07-29 13:02:00,546.29,546.46,546.286,546.41,34271.0
2024-07-29 13:01:00,546.23,546.41,546.21,546.28,22544.0
2024-07-29 13:00:00,546.21,546.25,546.05,546.21,26090.0
2024-07-29 12:59:00,546.3,546.339,546.1,546.22,54890.0
2024-07-29 12:58:00,546.35,546.49,546.27,546.32,32564.0
2024-07-29 12:57:00,546.45,546.48,546.21,546.31,42604.0
2024-07-29 12:56:00,546.61,546.67,546.47,546.5,39188.0
2024-07-29 12:55:00,546.5,546.616,546.36,546.616,57755.0
2024-07-29 12:54:00,546.17,546.56,546.17,546.55,37213.0
2024-07-29 12:53:00,546.125,546.26,546.05,546.17,21546.0
2024-07-29 12:52:00,545.97,546.24,545.95,546.13,23149.0
2024-07-29 12:51:00,546.25,546.32,545.87,545.98,80205.0
2024-07-29 12:50:00,546.48,546.51,546.21,546.21,25356.0
2024-07-29 12:49:00,546.49,546.569,546.42,546.47,10114.0
2024-07-29 12:48:00,546.55,546.59,546.46,546.53,24327.0
2024-07-29 12:47:00,546.46,546.56,546.44,546.56,19725.0
2024-07-29 12:46:00,546.295,546.5,546.26,546.49,18815.0
2024-07-29 12:45:00,546.32,546.5,546.25,546.316,33364.0
2024-07-29 12:44:00,546.242,546.36,546.14,546.3,40617.0
2024-07-29 12:43:00,546.45,546.51,546.2,546.259,28505.0
2024-07-29 12:42:00,546.6,546.67,546.45,546.47,16223.0
2024-07-29 12:41:00,546.57,546.63,546.47,546.61,40535.0
2024-07-29 12:40:00,546.337,546.585,546.33,546.56,32082.0
2024-07-29 12:39:00,546.3,546.35,546.242,546.33,11947.0
2024-07-29 12:38:00,546.21,546.35,546.153,546.3,17145.0
2024-07-29 12:37:00,546.28,546.29,546.14,546.22,14849.0
2024-07-29 12:36:00,546.41,546.41,546.16,546.288,27687.0
2024-07-29 12:35:00,546.08,546.48,546.07,546.45,52285.0
2024-07-29 12:34:00,546.005,546.2,545.96,546.08,38435.0
2024-07-29 12:33:00,546.41,546.415,545.94,546.01,63811.0
2024-07-29 12:32:00,546.43,546.43,546.25,546.4,15368.0
2024-07-29 12:31:00,546.36,546.505,546.35,546.38,27663.0
2024-07-29 12:30:00,546.0,546.41,545.98,546.41,57125.0
2024-07-29 12:29:00,546.07,546.08,545.93,545.996,19159.0
2024-07-29 12:28:00,545.95,546.19,545.95,546.1,24405.0
2024-07-29 12:27:00,545.95,546.05,545.9,545.955,62046.0
2024-07-29 12:26:00,545.91,546.16,545.88,545.94,85249.0
2024-07-29 12:25:00,546.45,546.459,545.9,545.91,170411.0
2024-07-29 12:24:00,546.55,546.648,546.44,546.47,38396.0
2024-07-29 12:23:00,546.577,546.69,546.51,546.54,27528.0
2024-07-29 12:22:00,546.61,546.65,546.44,546.59,67569.0
2024-07-29 12:21:00,546.58,546.66,546.46,546.61,104308.0
2024-07-29 12:20:00,546.65,546.78,546.52,546.59,56704.0
2024-07-29 12:19:00,546.63,546.719,546.53,546.64,29323.0
2024-07-29 12:18:00,546.6,546.678,546.46,546.63,54673.0
2024-07-29 12:17:00,546.73,546.74,546.53,546.62,33973.0
2024-07-29 12:16:00,546.42,546.77,546.42,546.74,67592.0
2024-07-29 12:15:00,546.55,546.59,546.35,546.41,76435.0
2024-07-29 12:14:00,546.6,546.61,546.42,546.58,53000.0
2024-07-29 12:13:00,546.33,546.61,546.29,546.59,64515.0
2024-07-29 12:12:00,546.3,546.34,546.24,546.34,36307.0
2024-07-29 12:11:00,546.29,546.32,546.15,546.28,29423.0
2024-07-29 12:10:00,546.19,546.31,546.06,546.31,55279.0
2024-07-29 12:09:00,546.33,546.38,546.17,546.185,56033.0
2024-07-29 12:08:00,546.15,546.38,546.11,546.34,37140.0
